 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9612,0.5670,-1.0937,0.1562,-0.3516,0.8984,-0.1562,0.0781,-0.0781,0.8594,-0.3516,-0.3125,1.0156,-0.1953
4.9612,0.6305,-1.0156,0.1562,-0.3516,0.8203,-0.1953,0.0391,-0.1172,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.7976,0.7136,-0.9375,0.1953,-0.2734,0.8203,-0.1953,0.0391,-0.0781,0.7813,-0.3906,-0.3516,0.8984,-0.2734
4.9612,0.5865,-0.9375,0.1562,-0.3125,0.7813,-0.1562,0.0391,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.1247,0.4839,-0.8984,0.2734,-0.1953,0.8203,-0.1172,0.0781,-0.0391,0.9766,-0.2344,-0.2344,1.0156,-0.2344
5.0702,0.5718,-0.8594,0.2344,-0.1953,0.7422,-0.1172,0.1172,-0.0781,0.7813,-0.3906,-0.3516,0.8984,-0.2734
5.0702,0.4692,-0.8203,0.1562,-0.2344,0.6641,-0.1562,0.1172,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.0157,0.5474,-0.8203,0.1562,-0.1953,0.6641,-0.1172,0.1562,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9067,0.6647,-0.7813,0.1562,-0.1953,0.6250,-0.0781,0.1953,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5621,-0.7422,0.1562,-0.1562,0.5469,-0.0781,0.1953,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.0157,0.5621,-0.7031,0.1562,-0.1562,0.5078,-0.0781,0.2344,-0.0781,0.8984,-0.3125,-0.2734,0.9375,-0.2734
4.9067,1.1193,-0.5078,0.3516,0.0000,0.5469,-0.0391,0.2734,-0.0391,0.8594,-0.2734,-0.2344,1.0937,-0.1562
4.9612,0.7820,-0.5859,0.0781,-0.0781,0.3906,-0.1172,0.1953,-0.1172,0.7813,-0.3906,-0.3516,0.8984,-0.2734
4.9067,0.6354,-0.5469,0.0781,0.0000,0.3906,-0.1172,0.2344,-0.0391,0.8594,-0.3516,-0.3125,0.9375,-0.2734
5.0157,0.6989,-0.5469,0.0781,0.0000,0.3125,-0.1562,0.1953,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5670,-0.5469,0.1562,0.0391,0.3125,-0.1562,0.1953,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.0157,0.5963,-0.5469,0.0781,0.0000,0.2344,-0.1953,0.1953,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.4350,-0.5078,0.0391,0.0391,0.1562,-0.1953,0.1953,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9067,0.6109,-0.3906,0.1172,0.1172,0.1562,-0.1172,0.3125,-0.0391,0.8594,-0.3125,-0.3125,0.9375,-0.1953
5.1247,0.5279,-0.4688,0.0000,0.0391,0.0391,-0.2734,0.2734,-0.1172,0.7813,-0.3906,-0.3516,0.8984,-0.2734
5.1247,0.6989,-0.3906,0.0391,0.1562,0.0391,-0.1953,0.3516,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5670,-0.3516,0.0000,0.1953,0.0000,-0.1953,0.3906,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.6012,-0.3516,-0.0781,0.2344,-0.0391,-0.1953,0.4297,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5718,-0.3516,-0.1172,0.2734,-0.1172,-0.2344,0.4297,-0.0781,0.8203,-0.3906,-0.3516,0.9375,-0.2734
4.9612,0.5572,-0.3516,-0.1172,0.3516,-0.1172,-0.1953,0.4688,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
5.1247,0.5425,-0.3125,-0.1172,0.4297,-0.1562,-0.1562,0.6250,0.0000,0.8984,-0.2734,-0.2734,0.9766,-0.2344
5.0702,0.5621,-0.4297,-0.1562,0.4688,-0.1953,-0.1953,0.5859,-0.0781,0.8203,-0.3125,-0.3125,0.9375,-0.2344
4.9612,0.5816,-0.3906,-0.1562,0.5469,-0.2344,-0.1953,0.6250,-0.0781,0.8203,-0.3906,-0.3125,0.9375,-0.2734
4.9612,0.6256,-0.3906,-0.1172,0.6641,-0.2734,-0.1562,0.7031,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5621,-0.4297,-0.1172,0.7813,-0.3125,-0.1562,0.7813,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.0157,0.5474,-0.4297,-0.0781,0.9375,-0.3125,-0.1562,0.8594,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5670,-0.4297,-0.0391,1.0937,-0.3516,-0.1172,0.9375,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9067,0.7771,-0.3516,0.0391,1.3281,-0.3906,-0.1172,1.0547,-0.0781,0.7813,-0.3516,-0.3125,0.9766,-0.1953
4.9612,0.4545,-0.5469,0.0000,1.4062,-0.5078,-0.0781,1.2109,-0.0391,0.8203,-0.3516,-0.3125,0.9375,-0.2344
5.0157,0.7283,-0.5469,0.0000,1.5625,-0.5469,0.0000,1.3281,0.0391,0.9375,-0.3125,-0.2734,0.9375,-0.2734
4.9612,0.5816,-0.5859,0.0000,1.6406,-0.6641,-0.0391,1.2891,-0.0781,0.7813,-0.3516,-0.3516,0.9375,-0.2734
5.0157,0.5230,-0.5469,0.0391,1.6797,-0.7031,0.0000,1.3672,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5425,-0.5469,0.0000,1.7188,-0.7813,0.0000,1.4062,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.5796,0.0880,-0.4297,0.0000,1.7578,-0.8203,0.0781,1.5234,0.0000,0.9766,-0.2344,-0.1953,1.0937,-0.1172
5.1793,0.5816,-0.3516,0.0000,1.7969,-0.8984,0.0391,1.4844,-0.0391,0.8984,-0.3516,-0.2734,0.9766,-0.2344
5.0702,0.4692,-0.3125,-0.0391,1.7969,-0.9766,0.0781,1.5234,-0.0391,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.5279,-0.2344,-0.0391,1.7969,-1.0156,0.0781,1.5234,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
5.0157,0.6061,-0.1953,-0.0391,1.7969,-1.0937,0.1172,1.5234,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
4.9612,0.5279,-0.1562,0.0000,1.8359,-1.0937,0.1172,1.5625,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2344
